# BVec Raw Data (Entire Vector): 278528 elements
# Format: index,byte_value,hex_value,as_int8,interpretation
157524,1,0x1,1,weight
157525,1,0x1,1,weight
157526,1,0x1,1,weight
157527,1,0x1,1,weight
157528,2,0x2,2,weight
157529,2,0x2,2,weight
157530,2,0x2,2,weight
157531,2,0x2,2,weight
157532,2,0x2,2,weight
157533,2,0x2,2,weight
157534,2,0x2,2,weight
157535,2,0x2,2,weight
157536,1,0x1,1,weight
157537,1,0x1,1,weight
157538,1,0x1,1,weight
157539,1,0x1,1,weight
157540,1,0x1,1,weight
157541,1,0x1,1,weight
157542,1,0x1,1,weight
157543,1,0x1,1,weight
157544,2,0x2,2,weight
157545,2,0x2,2,weight
157546,2,0x2,2,weight
157547,2,0x2,2,weight
157548,2,0x2,2,weight
157549,2,0x2,2,weight
157550,2,0x2,2,weight
157551,2,0x2,2,weight
157552,1,0x1,1,weight
157553,1,0x1,1,weight
157554,1,0x1,1,weight
157555,1,0x1,1,weight
157556,1,0x1,1,weight
157557,1,0x1,1,weight
157558,1,0x1,1,weight
157559,1,0x1,1,weight
157560,2,0x2,2,weight
157561,2,0x2,2,weight
157562,2,0x2,2,weight
157563,2,0x2,2,weight
157564,2,0x2,2,weight
157565,2,0x2,2,weight
157566,2,0x2,2,weight
157567,2,0x2,2,weight
157568,1,0x1,1,weight
157569,1,0x1,1,weight
157570,1,0x1,1,weight
157571,1,0x1,1,weight
157572,1,0x1,1,weight
157573,1,0x1,1,weight
157574,1,0x1,1,weight
157575,1,0x1,1,weight
157576,2,0x2,2,weight
157577,2,0x2,2,weight
157578,2,0x2,2,weight
157579,2,0x2,2,weight
157580,2,0x2,2,weight
157581,2,0x2,2,weight
157582,2,0x2,2,weight
157583,2,0x2,2,weight
157584,1,0x1,1,weight
157585,1,0x1,1,weight
157586,1,0x1,1,weight
157587,1,0x1,1,weight
157588,1,0x1,1,weight
157589,1,0x1,1,weight
157590,1,0x1,1,weight
157591,1,0x1,1,weight
157592,2,0x2,2,weight
157593,2,0x2,2,weight
157594,2,0x2,2,weight
157595,2,0x2,2,weight
157596,2,0x2,2,weight
157597,2,0x2,2,weight
157598,2,0x2,2,weight
157599,2,0x2,2,weight
157600,1,0x1,1,weight
157601,1,0x1,1,weight
157602,1,0x1,1,weight
157603,1,0x1,1,weight
157604,1,0x1,1,weight
157605,1,0x1,1,weight
157606,1,0x1,1,weight
157607,1,0x1,1,weight
157608,2,0x2,2,weight
157609,2,0x2,2,weight
157610,2,0x2,2,weight
157611,2,0x2,2,weight
157612,2,0x2,2,weight
157613,2,0x2,2,weight
157614,2,0x2,2,weight
157615,2,0x2,2,weight
157616,1,0x1,1,weight
157617,1,0x1,1,weight
157618,1,0x1,1,weight
157619,1,0x1,1,weight
157620,1,0x1,1,weight
157621,1,0x1,1,weight
157622,1,0x1,1,weight
157623,1,0x1,1,weight
157624,2,0x2,2,weight
157625,2,0x2,2,weight
157626,2,0x2,2,weight
157627,2,0x2,2,weight
157628,2,0x2,2,weight
157629,2,0x2,2,weight
157630,2,0x2,2,weight
157631,2,0x2,2,weight
157632,1,0x1,1,weight
157633,1,0x1,1,weight
157634,1,0x1,1,weight
157635,1,0x1,1,weight
157636,1,0x1,1,weight
157637,1,0x1,1,weight
157638,1,0x1,1,weight
157639,1,0x1,1,weight
157640,2,0x2,2,weight
157641,2,0x2,2,weight
157642,2,0x2,2,weight
157643,2,0x2,2,weight
157644,2,0x2,2,weight
157645,2,0x2,2,weight
157646,2,0x2,2,weight
157647,2,0x2,2,weight
157648,1,0x1,1,weight
157649,1,0x1,1,weight
157650,1,0x1,1,weight
157651,1,0x1,1,weight
157652,1,0x1,1,weight
157653,1,0x1,1,weight
157654,1,0x1,1,weight
157655,1,0x1,1,weight
157656,2,0x2,2,weight
157657,2,0x2,2,weight
157658,2,0x2,2,weight
157659,2,0x2,2,weight
157660,2,0x2,2,weight
157661,2,0x2,2,weight
157662,2,0x2,2,weight
157663,2,0x2,2,weight
157664,1,0x1,1,weight
157665,1,0x1,1,weight
157666,1,0x1,1,weight
157667,1,0x1,1,weight
157668,1,0x1,1,weight
157669,1,0x1,1,weight
157670,1,0x1,1,weight
157671,1,0x1,1,weight
157672,2,0x2,2,weight
157673,2,0x2,2,weight
157674,2,0x2,2,weight
157675,2,0x2,2,weight
157676,2,0x2,2,weight
157677,2,0x2,2,weight
157678,2,0x2,2,weight
157679,2,0x2,2,weight
157680,1,0x1,1,weight
157681,1,0x1,1,weight
157682,1,0x1,1,weight
157683,1,0x1,1,weight
157684,1,0x1,1,weight
157685,1,0x1,1,weight
157686,1,0x1,1,weight
157687,1,0x1,1,weight
157688,2,0x2,2,weight
157689,2,0x2,2,weight
157690,2,0x2,2,weight
157691,2,0x2,2,weight
157692,2,0x2,2,weight
157693,2,0x2,2,weight
157694,2,0x2,2,weight
157695,2,0x2,2,weight
157696,128,0x80,-128,scale_factor_byte
157697,63,0x3f,63,scale_factor_byte
157698,0,0x0,0,scale_factor_byte
157699,63,0x3f,63,scale_factor_byte
157700,128,0x80,-128,scale_factor_byte
157701,63,0x3f,63,scale_factor_byte
157702,0,0x0,0,scale_factor_byte
157703,63,0x3f,63,scale_factor_byte
157704,128,0x80,-128,scale_factor_byte
157705,63,0x3f,63,scale_factor_byte
157706,0,0x0,0,scale_factor_byte
157707,63,0x3f,63,scale_factor_byte
157708,128,0x80,-128,scale_factor_byte
157709,63,0x3f,63,scale_factor_byte
157710,0,0x0,0,scale_factor_byte
157711,63,0x3f,63,scale_factor_byte
157712,128,0x80,-128,scale_factor_byte
157713,63,0x3f,63,scale_factor_byte
157714,0,0x0,0,scale_factor_byte
157715,63,0x3f,63,scale_factor_byte
157716,128,0x80,-128,scale_factor_byte
157717,63,0x3f,63,scale_factor_byte
157718,0,0x0,0,scale_factor_byte
157719,63,0x3f,63,scale_factor_byte
157720,128,0x80,-128,scale_factor_byte
157721,63,0x3f,63,scale_factor_byte
157722,0,0x0,0,scale_factor_byte
157723,63,0x3f,63,scale_factor_byte
157724,128,0x80,-128,scale_factor_byte
157725,63,0x3f,63,scale_factor_byte
157726,0,0x0,0,scale_factor_byte
157727,63,0x3f,63,scale_factor_byte
157728,128,0x80,-128,scale_factor_byte
157729,63,0x3f,63,scale_factor_byte
157730,0,0x0,0,scale_factor_byte
157731,63,0x3f,63,scale_factor_byte
157732,128,0x80,-128,scale_factor_byte
157733,63,0x3f,63,scale_factor_byte
157734,0,0x0,0,scale_factor_byte
157735,63,0x3f,63,scale_factor_byte
157736,128,0x80,-128,scale_factor_byte
157737,63,0x3f,63,scale_factor_byte
157738,0,0x0,0,scale_factor_byte
157739,63,0x3f,63,scale_factor_byte
157740,128,0x80,-128,scale_factor_byte
157741,63,0x3f,63,scale_factor_byte
157742,0,0x0,0,scale_factor_byte
157743,63,0x3f,63,scale_factor_byte
157744,128,0x80,-128,scale_factor_byte
157745,63,0x3f,63,scale_factor_byte
157746,0,0x0,0,scale_factor_byte
157747,63,0x3f,63,scale_factor_byte
157748,128,0x80,-128,scale_factor_byte
157749,63,0x3f,63,scale_factor_byte
157750,0,0x0,0,scale_factor_byte
157751,63,0x3f,63,scale_factor_byte
157752,128,0x80,-128,scale_factor_byte
157753,63,0x3f,63,scale_factor_byte
157754,0,0x0,0,scale_factor_byte
157755,63,0x3f,63,scale_factor_byte
157756,128,0x80,-128,scale_factor_byte
157757,63,0x3f,63,scale_factor_byte
157758,0,0x0,0,scale_factor_byte
157759,63,0x3f,63,scale_factor_byte
157760,1,0x1,1,weight
157761,1,0x1,1,weight
157762,1,0x1,1,weight
157763,1,0x1,1,weight
157764,1,0x1,1,weight
157765,1,0x1,1,weight
157766,1,0x1,1,weight
157767,1,0x1,1,weight
157768,2,0x2,2,weight
157769,2,0x2,2,weight
157770,2,0x2,2,weight
157771,2,0x2,2,weight
157772,2,0x2,2,weight
157773,2,0x2,2,weight
157774,2,0x2,2,weight
157775,2,0x2,2,weight
157776,1,0x1,1,weight
157777,1,0x1,1,weight
157778,1,0x1,1,weight
157779,1,0x1,1,weight
157780,1,0x1,1,weight
157781,1,0x1,1,weight
157782,1,0x1,1,weight
157783,1,0x1,1,weight
157784,2,0x2,2,weight
157785,2,0x2,2,weight
157786,2,0x2,2,weight
157787,2,0x2,2,weight
157788,2,0x2,2,weight
157789,2,0x2,2,weight
157790,2,0x2,2,weight
157791,2,0x2,2,weight
157792,1,0x1,1,weight
157793,1,0x1,1,weight
157794,1,0x1,1,weight
157795,1,0x1,1,weight
157796,1,0x1,1,weight
157797,1,0x1,1,weight
157798,1,0x1,1,weight
157799,1,0x1,1,weight
157800,2,0x2,2,weight
157801,2,0x2,2,weight
157802,2,0x2,2,weight
157803,2,0x2,2,weight
157804,2,0x2,2,weight
157805,2,0x2,2,weight
157806,2,0x2,2,weight
157807,2,0x2,2,weight
157808,1,0x1,1,weight
157809,1,0x1,1,weight
157810,1,0x1,1,weight
157811,1,0x1,1,weight
157812,1,0x1,1,weight
157813,1,0x1,1,weight
157814,1,0x1,1,weight
157815,1,0x1,1,weight
157816,2,0x2,2,weight
157817,2,0x2,2,weight
157818,2,0x2,2,weight
157819,2,0x2,2,weight
157820,2,0x2,2,weight
157821,2,0x2,2,weight
157822,2,0x2,2,weight
157823,2,0x2,2,weight
157824,1,0x1,1,weight
157825,1,0x1,1,weight
157826,1,0x1,1,weight
157827,1,0x1,1,weight
157828,1,0x1,1,weight
157829,1,0x1,1,weight
157830,1,0x1,1,weight
157831,1,0x1,1,weight
157832,2,0x2,2,weight
157833,2,0x2,2,weight
157834,2,0x2,2,weight
157835,2,0x2,2,weight
157836,2,0x2,2,weight
157837,2,0x2,2,weight
157838,2,0x2,2,weight
157839,2,0x2,2,weight
157840,1,0x1,1,weight
157841,1,0x1,1,weight
157842,1,0x1,1,weight
157843,1,0x1,1,weight
157844,1,0x1,1,weight
157845,1,0x1,1,weight
157846,1,0x1,1,weight
157847,1,0x1,1,weight
157848,2,0x2,2,weight
157849,2,0x2,2,weight
157850,2,0x2,2,weight
157851,2,0x2,2,weight
157852,2,0x2,2,weight
157853,2,0x2,2,weight
157854,2,0x2,2,weight
157855,2,0x2,2,weight
157856,1,0x1,1,weight
157857,1,0x1,1,weight
157858,1,0x1,1,weight
157859,1,0x1,1,weight
157860,1,0x1,1,weight
157861,1,0x1,1,weight
157862,1,0x1,1,weight
157863,1,0x1,1,weight
157864,2,0x2,2,weight
157865,2,0x2,2,weight
157866,2,0x2,2,weight
157867,2,0x2,2,weight
157868,2,0x2,2,weight
157869,2,0x2,2,weight
157870,2,0x2,2,weight
157871,2,0x2,2,weight
157872,1,0x1,1,weight
157873,1,0x1,1,weight
157874,1,0x1,1,weight
157875,1,0x1,1,weight
157876,1,0x1,1,weight
157877,1,0x1,1,weight
157878,1,0x1,1,weight
157879,1,0x1,1,weight
157880,2,0x2,2,weight
157881,2,0x2,2,weight
157882,2,0x2,2,weight
157883,2,0x2,2,weight
157884,2,0x2,2,weight
157885,2,0x2,2,weight
157886,2,0x2,2,weight
157887,2,0x2,2,weight
157888,1,0x1,1,weight
157889,1,0x1,1,weight
157890,1,0x1,1,weight
157891,1,0x1,1,weight
157892,1,0x1,1,weight
157893,1,0x1,1,weight
157894,1,0x1,1,weight
157895,1,0x1,1,weight
157896,2,0x2,2,weight
157897,2,0x2,2,weight
157898,2,0x2,2,weight
157899,2,0x2,2,weight
157900,2,0x2,2,weight
157901,2,0x2,2,weight
157902,2,0x2,2,weight
157903,2,0x2,2,weight
157904,1,0x1,1,weight
157905,1,0x1,1,weight
157906,1,0x1,1,weight
157907,1,0x1,1,weight
157908,1,0x1,1,weight
157909,1,0x1,1,weight
157910,1,0x1,1,weight
157911,1,0x1,1,weight
157912,2,0x2,2,weight
157913,2,0x2,2,weight
157914,2,0x2,2,weight
157915,2,0x2,2,weight
157916,2,0x2,2,weight
157917,2,0x2,2,weight
157918,2,0x2,2,weight
157919,2,0x2,2,weight
157920,1,0x1,1,weight
157921,1,0x1,1,weight
157922,1,0x1,1,weight
157923,1,0x1,1,weight
157924,1,0x1,1,weight
157925,1,0x1,1,weight
157926,1,0x1,1,weight
157927,1,0x1,1,weight
157928,2,0x2,2,weight
157929,2,0x2,2,weight
157930,2,0x2,2,weight
157931,2,0x2,2,weight
157932,2,0x2,2,weight
157933,2,0x2,2,weight
157934,2,0x2,2,weight
157935,2,0x2,2,weight
157936,1,0x1,1,weight
157937,1,0x1,1,weight
157938,1,0x1,1,weight
157939,1,0x1,1,weight
157940,1,0x1,1,weight
157941,1,0x1,1,weight
157942,1,0x1,1,weight
157943,1,0x1,1,weight
157944,2,0x2,2,weight
157945,2,0x2,2,weight
157946,2,0x2,2,weight
157947,2,0x2,2,weight
157948,2,0x2,2,weight
157949,2,0x2,2,weight
157950,2,0x2,2,weight
157951,2,0x2,2,weight
157952,1,0x1,1,weight
157953,1,0x1,1,weight
157954,1,0x1,1,weight
157955,1,0x1,1,weight
157956,1,0x1,1,weight
157957,1,0x1,1,weight
157958,1,0x1,1,weight
157959,1,0x1,1,weight
157960,2,0x2,2,weight
157961,2,0x2,2,weight
157962,2,0x2,2,weight
157963,2,0x2,2,weight
157964,2,0x2,2,weight
157965,2,0x2,2,weight
157966,2,0x2,2,weight
157967,2,0x2,2,weight
157968,1,0x1,1,weight
157969,1,0x1,1,weight
157970,1,0x1,1,weight
157971,1,0x1,1,weight
157972,1,0x1,1,weight
157973,1,0x1,1,weight
157974,1,0x1,1,weight
157975,1,0x1,1,weight
157976,2,0x2,2,weight
157977,2,0x2,2,weight
157978,2,0x2,2,weight
157979,2,0x2,2,weight
157980,2,0x2,2,weight
157981,2,0x2,2,weight
157982,2,0x2,2,weight
157983,2,0x2,2,weight
157984,1,0x1,1,weight
157985,1,0x1,1,weight
157986,1,0x1,1,weight
157987,1,0x1,1,weight
157988,1,0x1,1,weight
157989,1,0x1,1,weight
157990,1,0x1,1,weight
157991,1,0x1,1,weight
157992,2,0x2,2,weight
157993,2,0x2,2,weight
157994,2,0x2,2,weight
157995,2,0x2,2,weight
157996,2,0x2,2,weight
157997,2,0x2,2,weight
157998,2,0x2,2,weight
157999,2,0x2,2,weight
158000,1,0x1,1,weight
158001,1,0x1,1,weight
158002,1,0x1,1,weight
158003,1,0x1,1,weight
158004,1,0x1,1,weight
158005,1,0x1,1,weight
158006,1,0x1,1,weight
158007,1,0x1,1,weight
158008,2,0x2,2,weight
158009,2,0x2,2,weight
158010,2,0x2,2,weight
158011,2,0x2,2,weight
158012,2,0x2,2,weight
158013,2,0x2,2,weight
158014,2,0x2,2,weight
158015,2,0x2,2,weight
158016,1,0x1,1,weight
158017,1,0x1,1,weight
158018,1,0x1,1,weight
158019,1,0x1,1,weight
158020,1,0x1,1,weight
158021,1,0x1,1,weight
158022,1,0x1,1,weight
158023,1,0x1,1,weight
158024,2,0x2,2,weight
158025,2,0x2,2,weight
158026,2,0x2,2,weight
158027,2,0x2,2,weight
158028,2,0x2,2,weight
158029,2,0x2,2,weight
158030,2,0x2,2,weight
158031,2,0x2,2,weight
158032,1,0x1,1,weight
158033,1,0x1,1,weight
158034,1,0x1,1,weight
158035,1,0x1,1,weight
158036,1,0x1,1,weight
158037,1,0x1,1,weight
158038,1,0x1,1,weight
158039,1,0x1,1,weight
158040,2,0x2,2,weight
158041,2,0x2,2,weight
158042,2,0x2,2,weight
158043,2,0x2,2,weight
158044,2,0x2,2,weight
158045,2,0x2,2,weight
158046,2,0x2,2,weight
158047,2,0x2,2,weight
158048,1,0x1,1,weight
158049,1,0x1,1,weight
158050,1,0x1,1,weight
158051,1,0x1,1,weight
158052,1,0x1,1,weight
158053,1,0x1,1,weight
158054,1,0x1,1,weight
158055,1,0x1,1,weight
158056,2,0x2,2,weight
158057,2,0x2,2,weight
158058,2,0x2,2,weight
158059,2,0x2,2,weight
158060,2,0x2,2,weight
158061,2,0x2,2,weight
158062,2,0x2,2,weight
158063,2,0x2,2,weight
158064,1,0x1,1,weight
158065,1,0x1,1,weight
158066,1,0x1,1,weight
158067,1,0x1,1,weight
158068,1,0x1,1,weight
158069,1,0x1,1,weight
158070,1,0x1,1,weight
158071,1,0x1,1,weight
158072,2,0x2,2,weight
158073,2,0x2,2,weight
158074,2,0x2,2,weight
158075,2,0x2,2,weight
158076,2,0x2,2,weight
158077,2,0x2,2,weight
158078,2,0x2,2,weight
158079,2,0x2,2,weight
158080,1,0x1,1,weight
158081,1,0x1,1,weight
158082,1,0x1,1,weight
158083,1,0x1,1,weight
158084,1,0x1,1,weight
158085,1,0x1,1,weight
158086,1,0x1,1,weight
158087,1,0x1,1,weight
158088,2,0x2,2,weight
158089,2,0x2,2,weight
158090,2,0x2,2,weight
158091,2,0x2,2,weight
158092,2,0x2,2,weight
158093,2,0x2,2,weight
158094,2,0x2,2,weight
158095,2,0x2,2,weight
158096,1,0x1,1,weight
158097,1,0x1,1,weight
158098,1,0x1,1,weight
158099,1,0x1,1,weight
158100,1,0x1,1,weight
158101,1,0x1,1,weight
158102,1,0x1,1,weight
158103,1,0x1,1,weight
158104,2,0x2,2,weight
158105,2,0x2,2,weight
158106,2,0x2,2,weight
158107,2,0x2,2,weight
158108,2,0x2,2,weight
158109,2,0x2,2,weight
158110,2,0x2,2,weight
158111,2,0x2,2,weight
158112,1,0x1,1,weight
158113,1,0x1,1,weight
158114,1,0x1,1,weight
158115,1,0x1,1,weight
158116,1,0x1,1,weight
158117,1,0x1,1,weight
158118,1,0x1,1,weight
158119,1,0x1,1,weight
158120,2,0x2,2,weight
158121,2,0x2,2,weight
158122,2,0x2,2,weight
158123,2,0x2,2,weight
158124,2,0x2,2,weight
158125,2,0x2,2,weight
158126,2,0x2,2,weight
158127,2,0x2,2,weight
158128,1,0x1,1,weight
158129,1,0x1,1,weight
158130,1,0x1,1,weight
158131,1,0x1,1,weight
158132,1,0x1,1,weight
158133,1,0x1,1,weight
158134,1,0x1,1,weight
158135,1,0x1,1,weight
158136,2,0x2,2,weight
158137,2,0x2,2,weight
158138,2,0x2,2,weight
158139,2,0x2,2,weight
158140,2,0x2,2,weight
158141,2,0x2,2,weight
158142,2,0x2,2,weight
158143,2,0x2,2,weight
158144,1,0x1,1,weight
158145,1,0x1,1,weight
158146,1,0x1,1,weight
158147,1,0x1,1,weight
158148,1,0x1,1,weight
158149,1,0x1,1,weight
158150,1,0x1,1,weight
158151,1,0x1,1,weight
158152,2,0x2,2,weight
158153,2,0x2,2,weight
158154,2,0x2,2,weight
158155,2,0x2,2,weight
158156,2,0x2,2,weight
158157,2,0x2,2,weight
158158,2,0x2,2,weight
158159,2,0x2,2,weight
158160,1,0x1,1,weight
158161,1,0x1,1,weight
158162,1,0x1,1,weight
158163,1,0x1,1,weight
158164,1,0x1,1,weight
158165,1,0x1,1,weight
158166,1,0x1,1,weight
158167,1,0x1,1,weight
158168,2,0x2,2,weight
158169,2,0x2,2,weight
158170,2,0x2,2,weight
158171,2,0x2,2,weight
158172,2,0x2,2,weight
158173,2,0x2,2,weight
158174,2,0x2,2,weight
158175,2,0x2,2,weight
158176,1,0x1,1,weight
158177,1,0x1,1,weight
158178,1,0x1,1,weight
158179,1,0x1,1,weight
158180,1,0x1,1,weight
158181,1,0x1,1,weight
158182,1,0x1,1,weight
158183,1,0x1,1,weight
158184,2,0x2,2,weight
158185,2,0x2,2,weight
158186,2,0x2,2,weight
158187,2,0x2,2,weight
158188,2,0x2,2,weight
158189,2,0x2,2,weight
158190,2,0x2,2,weight
158191,2,0x2,2,weight
158192,1,0x1,1,weight
158193,1,0x1,1,weight
158194,1,0x1,1,weight
158195,1,0x1,1,weight
158196,1,0x1,1,weight
158197,1,0x1,1,weight
158198,1,0x1,1,weight
158199,1,0x1,1,weight
158200,2,0x2,2,weight
158201,2,0x2,2,weight
158202,2,0x2,2,weight
158203,2,0x2,2,weight
158204,2,0x2,2,weight
158205,2,0x2,2,weight
158206,2,0x2,2,weight
158207,2,0x2,2,weight
158208,1,0x1,1,weight
158209,1,0x1,1,weight
158210,1,0x1,1,weight
158211,1,0x1,1,weight
158212,1,0x1,1,weight
158213,1,0x1,1,weight
158214,1,0x1,1,weight
158215,1,0x1,1,weight
158216,2,0x2,2,weight
158217,2,0x2,2,weight
158218,2,0x2,2,weight
158219,2,0x2,2,weight
158220,2,0x2,2,weight
158221,2,0x2,2,weight
158222,2,0x2,2,weight
158223,2,0x2,2,weight
158224,1,0x1,1,weight
158225,1,0x1,1,weight
158226,1,0x1,1,weight
158227,1,0x1,1,weight
158228,1,0x1,1,weight
158229,1,0x1,1,weight
158230,1,0x1,1,weight
158231,1,0x1,1,weight
158232,2,0x2,2,weight
158233,2,0x2,2,weight
158234,2,0x2,2,weight
158235,2,0x2,2,weight
158236,2,0x2,2,weight
158237,2,0x2,2,weight
158238,2,0x2,2,weight
158239,2,0x2,2,weight
158240,1,0x1,1,weight
158241,1,0x1,1,weight
158242,1,0x1,1,weight
158243,1,0x1,1,weight
158244,1,0x1,1,weight
158245,1,0x1,1,weight
158246,1,0x1,1,weight
158247,1,0x1,1,weight
158248,2,0x2,2,weight
158249,2,0x2,2,weight
158250,2,0x2,2,weight
158251,2,0x2,2,weight
158252,2,0x2,2,weight
158253,2,0x2,2,weight
158254,2,0x2,2,weight
158255,2,0x2,2,weight
158256,1,0x1,1,weight
158257,1,0x1,1,weight
158258,1,0x1,1,weight
158259,1,0x1,1,weight
158260,1,0x1,1,weight
158261,1,0x1,1,weight
158262,1,0x1,1,weight
158263,1,0x1,1,weight
158264,2,0x2,2,weight
158265,2,0x2,2,weight
158266,2,0x2,2,weight
158267,2,0x2,2,weight
158268,2,0x2,2,weight
158269,2,0x2,2,weight
158270,2,0x2,2,weight
158271,2,0x2,2,weight
158272,1,0x1,1,weight
158273,1,0x1,1,weight
158274,1,0x1,1,weight
158275,1,0x1,1,weight
158276,1,0x1,1,weight
158277,1,0x1,1,weight
158278,1,0x1,1,weight
158279,1,0x1,1,weight
158280,2,0x2,2,weight
158281,2,0x2,2,weight
158282,2,0x2,2,weight
158283,2,0x2,2,weight
158284,2,0x2,2,weight
158285,2,0x2,2,weight
158286,2,0x2,2,weight
158287,2,0x2,2,weight
158288,1,0x1,1,weight
158289,1,0x1,1,weight
158290,1,0x1,1,weight
158291,1,0x1,1,weight
158292,1,0x1,1,weight
158293,1,0x1,1,weight
158294,1,0x1,1,weight
158295,1,0x1,1,weight
158296,2,0x2,2,weight
158297,2,0x2,2,weight
158298,2,0x2,2,weight
158299,2,0x2,2,weight
158300,2,0x2,2,weight
158301,2,0x2,2,weight
158302,2,0x2,2,weight
158303,2,0x2,2,weight
158304,1,0x1,1,weight
158305,1,0x1,1,weight
158306,1,0x1,1,weight
158307,1,0x1,1,weight
158308,1,0x1,1,weight
158309,1,0x1,1,weight
158310,1,0x1,1,weight
158311,1,0x1,1,weight
158312,2,0x2,2,weight
158313,2,0x2,2,weight
158314,2,0x2,2,weight
158315,2,0x2,2,weight
158316,2,0x2,2,weight
158317,2,0x2,2,weight
158318,2,0x2,2,weight
158319,2,0x2,2,weight
158320,1,0x1,1,weight
158321,1,0x1,1,weight
158322,1,0x1,1,weight
158323,1,0x1,1,weight
158324,1,0x1,1,weight
158325,1,0x1,1,weight
158326,1,0x1,1,weight
158327,1,0x1,1,weight
158328,2,0x2,2,weight
158329,2,0x2,2,weight
158330,2,0x2,2,weight
158331,2,0x2,2,weight
158332,2,0x2,2,weight
158333,2,0x2,2,weight
158334,2,0x2,2,weight
158335,2,0x2,2,weight
158336,1,0x1,1,weight
158337,1,0x1,1,weight
158338,1,0x1,1,weight
158339,1,0x1,1,weight
158340,1,0x1,1,weight
158341,1,0x1,1,weight
158342,1,0x1,1,weight
158343,1,0x1,1,weight
158344,2,0x2,2,weight
158345,2,0x2,2,weight
158346,2,0x2,2,weight
158347,2,0x2,2,weight
158348,2,0x2,2,weight
158349,2,0x2,2,weight
158350,2,0x2,2,weight
158351,2,0x2,2,weight
158352,1,0x1,1,weight
158353,1,0x1,1,weight
158354,1,0x1,1,weight
158355,1,0x1,1,weight
158356,1,0x1,1,weight
158357,1,0x1,1,weight
158358,1,0x1,1,weight
158359,1,0x1,1,weight
158360,2,0x2,2,weight
158361,2,0x2,2,weight
158362,2,0x2,2,weight
158363,2,0x2,2,weight
158364,2,0x2,2,weight
158365,2,0x2,2,weight
158366,2,0x2,2,weight
158367,2,0x2,2,weight
158368,1,0x1,1,weight
158369,1,0x1,1,weight
158370,1,0x1,1,weight
158371,1,0x1,1,weight
158372,1,0x1,1,weight
158373,1,0x1,1,weight
158374,1,0x1,1,weight
158375,1,0x1,1,weight
158376,2,0x2,2,weight
158377,2,0x2,2,weight
158378,2,0x2,2,weight
158379,2,0x2,2,weight
158380,2,0x2,2,weight
158381,2,0x2,2,weight
158382,2,0x2,2,weight
158383,2,0x2,2,weight
158384,1,0x1,1,weight
158385,1,0x1,1,weight
158386,1,0x1,1,weight
158387,1,0x1,1,weight
158388,1,0x1,1,weight
158389,1,0x1,1,weight
158390,1,0x1,1,weight
158391,1,0x1,1,weight
158392,2,0x2,2,weight
158393,2,0x2,2,weight
158394,2,0x2,2,weight
158395,2,0x2,2,weight
158396,2,0x2,2,weight
158397,2,0x2,2,weight
158398,2,0x2,2,weight
158399,2,0x2,2,weight
158400,1,0x1,1,weight
158401,1,0x1,1,weight
158402,1,0x1,1,weight
158403,1,0x1,1,weight
158404,1,0x1,1,weight
158405,1,0x1,1,weight
158406,1,0x1,1,weight
158407,1,0x1,1,weight
158408,2,0x2,2,weight
158409,2,0x2,2,weight
158410,2,0x2,2,weight
158411,2,0x2,2,weight
158412,2,0x2,2,weight
158413,2,0x2,2,weight
158414,2,0x2,2,weight
158415,2,0x2,2,weight
158416,1,0x1,1,weight
158417,1,0x1,1,weight
158418,1,0x1,1,weight
158419,1,0x1,1,weight
158420,1,0x1,1,weight
158421,1,0x1,1,weight
158422,1,0x1,1,weight
158423,1,0x1,1,weight
158424,2,0x2,2,weight
158425,2,0x2,2,weight
158426,2,0x2,2,weight
158427,2,0x2,2,weight
158428,2,0x2,2,weight
158429,2,0x2,2,weight
158430,2,0x2,2,weight
158431,2,0x2,2,weight
158432,1,0x1,1,weight
158433,1,0x1,1,weight
158434,1,0x1,1,weight
158435,1,0x1,1,weight
158436,1,0x1,1,weight
158437,1,0x1,1,weight
158438,1,0x1,1,weight
158439,1,0x1,1,weight
158440,2,0x2,2,weight
158441,2,0x2,2,weight
158442,2,0x2,2,weight
158443,2,0x2,2,weight
158444,2,0x2,2,weight
158445,2,0x2,2,weight
158446,2,0x2,2,weight
158447,2,0x2,2,weight
158448,1,0x1,1,weight
158449,1,0x1,1,weight
158450,1,0x1,1,weight
158451,1,0x1,1,weight
158452,1,0x1,1,weight
158453,1,0x1,1,weight
158454,1,0x1,1,weight
158455,1,0x1,1,weight
158456,2,0x2,2,weight
158457,2,0x2,2,weight
158458,2,0x2,2,weight
158459,2,0x2,2,weight
158460,2,0x2,2,weight
158461,2,0x2,2,weight
158462,2,0x2,2,weight
158463,2,0x2,2,weight
158464,1,0x1,1,weight
158465,1,0x1,1,weight
158466,1,0x1,1,weight
158467,1,0x1,1,weight
158468,1,0x1,1,weight
158469,1,0x1,1,weight
158470,1,0x1,1,weight
158471,1,0x1,1,weight
158472,2,0x2,2,weight
158473,2,0x2,2,weight
158474,2,0x2,2,weight
158475,2,0x2,2,weight
158476,2,0x2,2,weight
158477,2,0x2,2,weight
158478,2,0x2,2,weight
158479,2,0x2,2,weight
158480,1,0x1,1,weight
158481,1,0x1,1,weight
158482,1,0x1,1,weight
158483,1,0x1,1,weight
158484,1,0x1,1,weight
158485,1,0x1,1,weight
158486,1,0x1,1,weight
158487,1,0x1,1,weight
158488,2,0x2,2,weight
