# BVec Structured Data (Tile Organization)
# Large tiles: 256
# Each large tile: 1024 weights + 32 scale factors
# Format: tile_type,large_tile_idx,small_tile_idx,element_idx,value
# Large Tile 0 (row=0, col=0)
weight,98,1,32,1
weight,98,1,33,1
weight,98,1,34,1
weight,98,1,35,1
weight,98,1,36,1
weight,98,1,37,1
weight,98,1,38,1
weight,98,1,39,1
weight,98,1,40,2
weight,98,1,41,2
weight,98,1,42,2
weight,98,1,43,2
weight,98,1,44,2
weight,98,1,45,2
weight,98,1,46,2
weight,98,1,47,2
weight,98,1,48,1
weight,98,1,49,1
weight,98,1,50,1
weight,98,1,51,1
weight,98,1,52,1
weight,98,1,53,1
weight,98,1,54,1
weight,98,1,55,1
weight,98,1,56,2
weight,98,1,57,2
weight,98,1,58,2
weight,98,1,59,2
weight,98,1,60,2
weight,98,1,61,2
weight,98,1,62,2
weight,98,1,63,2
weight,98,2,0,1
weight,98,2,1,1
weight,98,2,2,1
weight,98,2,3,1
weight,98,2,4,1
weight,98,2,5,1
weight,98,2,6,1
weight,98,2,7,1
weight,98,2,8,2
weight,98,2,9,2
weight,98,2,10,2
weight,98,2,11,2
weight,98,2,12,2
weight,98,2,13,2
weight,98,2,14,2
weight,98,2,15,2
weight,98,2,16,1
weight,98,2,17,1
weight,98,2,18,1
weight,98,2,19,1
weight,98,2,20,1
weight,98,2,21,1
weight,98,2,22,1
weight,98,2,23,1
weight,98,2,24,2
weight,98,2,25,2
weight,98,2,26,2
weight,98,2,27,2
weight,98,2,28,2
weight,98,2,29,2
weight,98,2,30,2
weight,98,2,31,2
weight,98,2,32,1
weight,98,2,33,1
weight,98,2,34,1
weight,98,2,35,1
weight,98,2,36,1
weight,98,2,37,1
weight,98,2,38,1
weight,98,2,39,1
weight,98,2,40,2
weight,98,2,41,2
weight,98,2,42,2
weight,98,2,43,2
weight,98,2,44,2
weight,98,2,45,2
weight,98,2,46,2
weight,98,2,47,2
weight,98,2,48,1
weight,98,2,49,1
weight,98,2,50,1
weight,98,2,51,1
weight,98,2,52,1
weight,98,2,53,1
weight,98,2,54,1
weight,98,2,55,1
weight,98,2,56,2
weight,98,2,57,2
weight,98,2,58,2
weight,98,2,59,2
weight,98,2,60,2
weight,98,2,61,2
weight,98,2,62,2
weight,98,2,63,2
weight,98,3,0,1
weight,98,3,1,1
weight,98,3,2,1
weight,98,3,3,1
weight,98,3,4,1
weight,98,3,5,1
weight,98,3,6,1
weight,98,3,7,1
weight,98,3,8,2
weight,98,3,9,2
weight,98,3,10,2
weight,98,3,11,2
weight,98,3,12,2
weight,98,3,13,2
weight,98,3,14,2
weight,98,3,15,2
weight,98,3,16,1
weight,98,3,17,1
weight,98,3,18,1
weight,98,3,19,1
weight,98,3,20,1
weight,98,3,21,1
weight,98,3,22,1
weight,98,3,23,1
weight,98,3,24,2
weight,98,3,25,2
weight,98,3,26,2
weight,98,3,27,2
weight,98,3,28,2
weight,98,3,29,2
weight,98,3,30,2
weight,98,3,31,2
weight,98,3,32,1
weight,98,3,33,1
weight,98,3,34,1
weight,98,3,35,1
weight,98,3,36,1
weight,98,3,37,1
weight,98,3,38,1
weight,98,3,39,1
weight,98,3,40,2
weight,98,3,41,2
weight,98,3,42,2
weight,98,3,43,2
weight,98,3,44,2
weight,98,3,45,2
weight,98,3,46,2
weight,98,3,47,2
weight,98,3,48,1
weight,98,3,49,1
weight,98,3,50,1
weight,98,3,51,1
weight,98,3,52,1
weight,98,3,53,1
weight,98,3,54,1
weight,98,3,55,1
weight,98,3,56,2
weight,98,3,57,2
weight,98,3,58,2
weight,98,3,59,2
weight,98,3,60,2
weight,98,3,61,2
weight,98,3,62,2
weight,98,3,63,2
weight,98,4,0,1
weight,98,4,1,1
weight,98,4,2,1
weight,98,4,3,1
weight,98,4,4,1
weight,98,4,5,1
weight,98,4,6,1
weight,98,4,7,1
weight,98,4,8,2
weight,98,4,9,2
weight,98,4,10,2
weight,98,4,11,2
weight,98,4,12,2
weight,98,4,13,2
weight,98,4,14,2
weight,98,4,15,2
weight,98,4,16,1
weight,98,4,17,1
weight,98,4,18,1
weight,98,4,19,1
weight,98,4,20,1
weight,98,4,21,1
weight,98,4,22,1
weight,98,4,23,1
weight,98,4,24,2
weight,98,4,25,2
weight,98,4,26,2
weight,98,4,27,2
weight,98,4,28,2
weight,98,4,29,2
weight,98,4,30,2
weight,98,4,31,2
weight,98,4,32,1
weight,98,4,33,1
weight,98,4,34,1
weight,98,4,35,1
weight,98,4,36,1
weight,98,4,37,1
weight,98,4,38,1
weight,98,4,39,1
weight,98,4,40,2
weight,98,4,41,2
weight,98,4,42,2
weight,98,4,43,2
weight,98,4,44,2
weight,98,4,45,2
weight,98,4,46,2
weight,98,4,47,2
weight,98,4,48,1
weight,98,4,49,1
weight,98,4,50,1
weight,98,4,51,1
weight,98,4,52,1
weight,98,4,53,1
weight,98,4,54,1
weight,98,4,55,1
weight,98,4,56,2
weight,98,4,57,2
weight,98,4,58,2
weight,98,4,59,2
weight,98,4,60,2
weight,98,4,61,2
weight,98,4,62,2
weight,98,4,63,2
weight,98,5,0,1
weight,98,5,1,1
weight,98,5,2,1
weight,98,5,3,1
weight,98,5,4,1
weight,98,5,5,1
weight,98,5,6,1
weight,98,5,7,1
weight,98,5,8,2
weight,98,5,9,2
weight,98,5,10,2
weight,98,5,11,2
weight,98,5,12,2
weight,98,5,13,2
weight,98,5,14,2
weight,98,5,15,2
weight,98,5,16,1
weight,98,5,17,1
weight,98,5,18,1
weight,98,5,19,1
weight,98,5,20,1
weight,98,5,21,1
weight,98,5,22,1
weight,98,5,23,1
weight,98,5,24,2
weight,98,5,25,2
weight,98,5,26,2
weight,98,5,27,2
weight,98,5,28,2
weight,98,5,29,2
weight,98,5,30,2
weight,98,5,31,2
weight,98,5,32,1
weight,98,5,33,1
weight,98,5,34,1
weight,98,5,35,1
weight,98,5,36,1
weight,98,5,37,1
weight,98,5,38,1
weight,98,5,39,1
weight,98,5,40,2
weight,98,5,41,2
weight,98,5,42,2
weight,98,5,43,2
weight,98,5,44,2
weight,98,5,45,2
weight,98,5,46,2
weight,98,5,47,2
weight,98,5,48,1
weight,98,5,49,1
weight,98,5,50,1
weight,98,5,51,1
weight,98,5,52,1
weight,98,5,53,1
weight,98,5,54,1
weight,98,5,55,1
weight,98,5,56,2
weight,98,5,57,2
weight,98,5,58,2
weight,98,5,59,2
weight,98,5,60,2
weight,98,5,61,2
weight,98,5,62,2
weight,98,5,63,2
weight,98,6,0,1
weight,98,6,1,1
weight,98,6,2,1
weight,98,6,3,1
weight,98,6,4,1
weight,98,6,5,1
weight,98,6,6,1
weight,98,6,7,1
weight,98,6,8,2
weight,98,6,9,2
weight,98,6,10,2
weight,98,6,11,2
weight,98,6,12,2
weight,98,6,13,2
weight,98,6,14,2
weight,98,6,15,2
weight,98,6,16,1
weight,98,6,17,1
weight,98,6,18,1
weight,98,6,19,1
weight,98,6,20,1
weight,98,6,21,1
weight,98,6,22,1
weight,98,6,23,1
weight,98,6,24,2
weight,98,6,25,2
weight,98,6,26,2
weight,98,6,27,2
weight,98,6,28,2
weight,98,6,29,2
weight,98,6,30,2
weight,98,6,31,2
weight,98,6,32,1
weight,98,6,33,1
weight,98,6,34,1
weight,98,6,35,1
weight,98,6,36,1
weight,98,6,37,1
weight,98,6,38,1
weight,98,6,39,1
weight,98,6,40,2
weight,98,6,41,2
weight,98,6,42,2
weight,98,6,43,2
weight,98,6,44,2
weight,98,6,45,2
weight,98,6,46,2
weight,98,6,47,2
weight,98,6,48,1
weight,98,6,49,1
weight,98,6,50,1
weight,98,6,51,1
weight,98,6,52,1
weight,98,6,53,1
weight,98,6,54,1
weight,98,6,55,1
weight,98,6,56,2
weight,98,6,57,2
weight,98,6,58,2
weight,98,6,59,2
weight,98,6,60,2
weight,98,6,61,2
weight,98,6,62,2
weight,98,6,63,2
weight,98,7,0,1
weight,98,7,1,1
weight,98,7,2,1
weight,98,7,3,1
weight,98,7,4,1
weight,98,7,5,1
weight,98,7,6,1
weight,98,7,7,1
weight,98,7,8,2
weight,98,7,9,2
weight,98,7,10,2
weight,98,7,11,2
weight,98,7,12,2
weight,98,7,13,2
weight,98,7,14,2
weight,98,7,15,2
weight,98,7,16,1
weight,98,7,17,1
weight,98,7,18,1
weight,98,7,19,1
weight,98,7,20,1
weight,98,7,21,1
weight,98,7,22,1
weight,98,7,23,1
weight,98,7,24,2
weight,98,7,25,2
weight,98,7,26,2
weight,98,7,27,2
weight,98,7,28,2
weight,98,7,29,2
weight,98,7,30,2
weight,98,7,31,2
weight,98,7,32,1
weight,98,7,33,1
weight,98,7,34,1
weight,98,7,35,1
weight,98,7,36,1
weight,98,7,37,1
weight,98,7,38,1
weight,98,7,39,1
weight,98,7,40,2
weight,98,7,41,2
weight,98,7,42,2
weight,98,7,43,2
weight,98,7,44,2
weight,98,7,45,2
weight,98,7,46,2
weight,98,7,47,2
weight,98,7,48,1
weight,98,7,49,1
weight,98,7,50,1
weight,98,7,51,1
weight,98,7,52,1
weight,98,7,53,1
weight,98,7,54,1
weight,98,7,55,1
weight,98,7,56,2
weight,98,7,57,2
weight,98,7,58,2
weight,98,7,59,2
weight,98,7,60,2
weight,98,7,61,2
weight,98,7,62,2
weight,98,7,63,2
weight,98,8,0,1
weight,98,8,1,1
weight,98,8,2,1
weight,98,8,3,1
weight,98,8,4,1
weight,98,8,5,1
weight,98,8,6,1
weight,98,8,7,1
weight,98,8,8,2
weight,98,8,9,2
weight,98,8,10,2
weight,98,8,11,2
weight,98,8,12,2
weight,98,8,13,2
weight,98,8,14,2
weight,98,8,15,2
weight,98,8,16,1
weight,98,8,17,1
weight,98,8,18,1
weight,98,8,19,1
weight,98,8,20,1
weight,98,8,21,1
weight,98,8,22,1
weight,98,8,23,1
weight,98,8,24,2
weight,98,8,25,2
weight,98,8,26,2
weight,98,8,27,2
weight,98,8,28,2
weight,98,8,29,2
weight,98,8,30,2
weight,98,8,31,2
weight,98,8,32,1
weight,98,8,33,1
weight,98,8,34,1
weight,98,8,35,1
weight,98,8,36,1
weight,98,8,37,1
weight,98,8,38,1
weight,98,8,39,1
weight,98,8,40,2
weight,98,8,41,2
weight,98,8,42,2
weight,98,8,43,2
weight,98,8,44,2
weight,98,8,45,2
weight,98,8,46,2
weight,98,8,47,2
weight,98,8,48,1
weight,98,8,49,1
weight,98,8,50,1
weight,98,8,51,1
weight,98,8,52,1
weight,98,8,53,1
weight,98,8,54,1
weight,98,8,55,1
weight,98,8,56,2
weight,98,8,57,2
weight,98,8,58,2
weight,98,8,59,2
weight,98,8,60,2
weight,98,8,61,2
weight,98,8,62,2
weight,98,8,63,2
weight,98,9,0,1
weight,98,9,1,1
weight,98,9,2,1
weight,98,9,3,1
weight,98,9,4,1
weight,98,9,5,1
weight,98,9,6,1
weight,98,9,7,1
weight,98,9,8,2
weight,98,9,9,2
weight,98,9,10,2
weight,98,9,11,2
weight,98,9,12,2
weight,98,9,13,2
weight,98,9,14,2
weight,98,9,15,2
weight,98,9,16,1
weight,98,9,17,1
weight,98,9,18,1
weight,98,9,19,1
weight,98,9,20,1
weight,98,9,21,1
weight,98,9,22,1
weight,98,9,23,1
weight,98,9,24,2
weight,98,9,25,2
weight,98,9,26,2
weight,98,9,27,2
weight,98,9,28,2
weight,98,9,29,2
weight,98,9,30,2
weight,98,9,31,2
weight,98,9,32,1
weight,98,9,33,1
weight,98,9,34,1
weight,98,9,35,1
weight,98,9,36,1
weight,98,9,37,1
weight,98,9,38,1
weight,98,9,39,1
weight,98,9,40,2
weight,98,9,41,2
weight,98,9,42,2
weight,98,9,43,2
weight,98,9,44,2
weight,98,9,45,2
weight,98,9,46,2
weight,98,9,47,2
weight,98,9,48,1
weight,98,9,49,1
weight,98,9,50,1
weight,98,9,51,1
weight,98,9,52,1
weight,98,9,53,1
weight,98,9,54,1
weight,98,9,55,1
weight,98,9,56,2
weight,98,9,57,2
weight,98,9,58,2
weight,98,9,59,2
weight,98,9,60,2
weight,98,9,61,2
weight,98,9,62,2
weight,98,9,63,2
weight,98,10,0,1
weight,98,10,1,1
weight,98,10,2,1
weight,98,10,3,1
weight,98,10,4,1
weight,98,10,5,1
weight,98,10,6,1
weight,98,10,7,1
weight,98,10,8,2
weight,98,10,9,2
weight,98,10,10,2
weight,98,10,11,2
weight,98,10,12,2
weight,98,10,13,2
weight,98,10,14,2
weight,98,10,15,2
weight,98,10,16,1
weight,98,10,17,1
weight,98,10,18,1
weight,98,10,19,1
weight,98,10,20,1
weight,98,10,21,1
weight,98,10,22,1
weight,98,10,23,1
weight,98,10,24,2
weight,98,10,25,2
weight,98,10,26,2
weight,98,10,27,2
weight,98,10,28,2
weight,98,10,29,2
weight,98,10,30,2
weight,98,10,31,2
weight,98,10,32,1
weight,98,10,33,1
weight,98,10,34,1
weight,98,10,35,1
weight,98,10,36,1
weight,98,10,37,1
weight,98,10,38,1
weight,98,10,39,1
weight,98,10,40,2
weight,98,10,41,2
weight,98,10,42,2
weight,98,10,43,2
weight,98,10,44,2
weight,98,10,45,2
weight,98,10,46,2
weight,98,10,47,2
weight,98,10,48,1
weight,98,10,49,1
weight,98,10,50,1
weight,98,10,51,1
weight,98,10,52,1
weight,98,10,53,1
weight,98,10,54,1
weight,98,10,55,1
weight,98,10,56,2
weight,98,10,57,2
weight,98,10,58,2
weight,98,10,59,2
weight,98,10,60,2
weight,98,10,61,2
weight,98,10,62,2
weight,98,10,63,2
weight,98,11,0,1
weight,98,11,1,1
weight,98,11,2,1
weight,98,11,3,1
weight,98,11,4,1
weight,98,11,5,1
weight,98,11,6,1
weight,98,11,7,1
weight,98,11,8,2
weight,98,11,9,2
weight,98,11,10,2
weight,98,11,11,2
weight,98,11,12,2
weight,98,11,13,2
weight,98,11,14,2
weight,98,11,15,2
weight,98,11,16,1
weight,98,11,17,1
weight,98,11,18,1
weight,98,11,19,1
weight,98,11,20,1
weight,98,11,21,1
weight,98,11,22,1
weight,98,11,23,1
weight,98,11,24,2
weight,98,11,25,2
weight,98,11,26,2
weight,98,11,27,2
weight,98,11,28,2
weight,98,11,29,2
weight,98,11,30,2
weight,98,11,31,2
weight,98,11,32,1
weight,98,11,33,1
weight,98,11,34,1
weight,98,11,35,1
weight,98,11,36,1
weight,98,11,37,1
weight,98,11,38,1
weight,98,11,39,1
weight,98,11,40,2
weight,98,11,41,2
weight,98,11,42,2
weight,98,11,43,2
weight,98,11,44,2
weight,98,11,45,2
weight,98,11,46,2
weight,98,11,47,2
weight,98,11,48,1
weight,98,11,49,1
weight,98,11,50,1
weight,98,11,51,1
weight,98,11,52,1
weight,98,11,53,1
weight,98,11,54,1
weight,98,11,55,1
weight,98,11,56,2
weight,98,11,57,2
weight,98,11,58,2
weight,98,11,59,2
weight,98,11,60,2
weight,98,11,61,2
weight,98,11,62,2
weight,98,11,63,2
weight,98,12,0,1
weight,98,12,1,1
weight,98,12,2,1
weight,98,12,3,1
weight,98,12,4,1
weight,98,12,5,1
weight,98,12,6,1
weight,98,12,7,1
weight,98,12,8,2
weight,98,12,9,2
weight,98,12,10,2
weight,98,12,11,2
weight,98,12,12,2
weight,98,12,13,2
weight,98,12,14,2
weight,98,12,15,2
weight,98,12,16,1
weight,98,12,17,1
weight,98,12,18,1
weight,98,12,19,1
weight,98,12,20,1
weight,98,12,21,1
weight,98,12,22,1
weight,98,12,23,1
weight,98,12,24,2
weight,98,12,25,2
weight,98,12,26,2
weight,98,12,27,2
weight,98,12,28,2
weight,98,12,29,2
weight,98,12,30,2
weight,98,12,31,2
weight,98,12,32,1
weight,98,12,33,1
weight,98,12,34,1
weight,98,12,35,1
weight,98,12,36,1
weight,98,12,37,1
weight,98,12,38,1
weight,98,12,39,1
weight,98,12,40,2
weight,98,12,41,2
weight,98,12,42,2
weight,98,12,43,2
weight,98,12,44,2
weight,98,12,45,2
weight,98,12,46,2
weight,98,12,47,2
weight,98,12,48,1
weight,98,12,49,1
weight,98,12,50,1
weight,98,12,51,1
weight,98,12,52,1
weight,98,12,53,1
weight,98,12,54,1
weight,98,12,55,1
weight,98,12,56,2
weight,98,12,57,2
weight,98,12,58,2
weight,98,12,59,2
weight,98,12,60,2
weight,98,12,61,2
weight,98,12,62,2
weight,98,12,63,2
weight,98,13,0,1
weight,98,13,1,1
weight,98,13,2,1
weight,98,13,3,1
weight,98,13,4,1
weight,98,13,5,1
weight,98,13,6,1
weight,98,13,7,1
weight,98,13,8,2
weight,98,13,9,2
weight,98,13,10,2
weight,98,13,11,2
weight,98,13,12,2
weight,98,13,13,2
weight,98,13,14,2
weight,98,13,15,2
weight,98,13,16,1
weight,98,13,17,1
weight,98,13,18,1
weight,98,13,19,1
weight,98,13,20,1
weight,98,13,21,1
weight,98,13,22,1
weight,98,13,23,1
weight,98,13,24,2
weight,98,13,25,2
weight,98,13,26,2
weight,98,13,27,2
weight,98,13,28,2
weight,98,13,29,2
weight,98,13,30,2
weight,98,13,31,2
weight,98,13,32,1
weight,98,13,33,1
weight,98,13,34,1
weight,98,13,35,1
weight,98,13,36,1
weight,98,13,37,1
weight,98,13,38,1
weight,98,13,39,1
weight,98,13,40,2
weight,98,13,41,2
weight,98,13,42,2
weight,98,13,43,2
weight,98,13,44,2
weight,98,13,45,2
weight,98,13,46,2
weight,98,13,47,2
weight,98,13,48,1
weight,98,13,49,1
weight,98,13,50,1
weight,98,13,51,1
weight,98,13,52,1
weight,98,13,53,1
weight,98,13,54,1
weight,98,13,55,1
weight,98,13,56,2
weight,98,13,57,2
weight,98,13,58,2
weight,98,13,59,2
weight,98,13,60,2
weight,98,13,61,2
weight,98,13,62,2
weight,98,13,63,2
weight,98,14,0,1
weight,98,14,1,1
weight,98,14,2,1
weight,98,14,3,1
weight,98,14,4,1
weight,98,14,5,1
weight,98,14,6,1
weight,98,14,7,1
weight,98,14,8,2
weight,98,14,9,2
weight,98,14,10,2
weight,98,14,11,2
weight,98,14,12,2
weight,98,14,13,2
weight,98,14,14,2
weight,98,14,15,2
weight,98,14,16,1
weight,98,14,17,1
weight,98,14,18,1
weight,98,14,19,1
weight,98,14,20,1
weight,98,14,21,1
weight,98,14,22,1
weight,98,14,23,1
weight,98,14,24,2
weight,98,14,25,2
weight,98,14,26,2
weight,98,14,27,2
weight,98,14,28,2
weight,98,14,29,2
weight,98,14,30,2
weight,98,14,31,2
weight,98,14,32,1
weight,98,14,33,1
weight,98,14,34,1
weight,98,14,35,1
weight,98,14,36,1
weight,98,14,37,1
weight,98,14,38,1
weight,98,14,39,1
weight,98,14,40,2
weight,98,14,41,2
weight,98,14,42,2
weight,98,14,43,2
weight,98,14,44,2
weight,98,14,45,2
weight,98,14,46,2
weight,98,14,47,2
weight,98,14,48,1
weight,98,14,49,1
weight,98,14,50,1
weight,98,14,51,1
weight,98,14,52,1
weight,98,14,53,1
weight,98,14,54,1
weight,98,14,55,1
weight,98,14,56,2
weight,98,14,57,2
weight,98,14,58,2
weight,98,14,59,2
weight,98,14,60,2
weight,98,14,61,2
weight,98,14,62,2
weight,98,14,63,2
weight,98,15,0,1
weight,98,15,1,1
weight,98,15,2,1
weight,98,15,3,1
weight,98,15,4,1
weight,98,15,5,1
weight,98,15,6,1
weight,98,15,7,1
weight,98,15,8,2
weight,98,15,9,2
weight,98,15,10,2
weight,98,15,11,2
weight,98,15,12,2
weight,98,15,13,2
weight,98,15,14,2
weight,98,15,15,2
weight,98,15,16,1
weight,98,15,17,1
weight,98,15,18,1
weight,98,15,19,1
weight,98,15,20,1
weight,98,15,21,1
weight,98,15,22,1
weight,98,15,23,1
weight,98,15,24,2
weight,98,15,25,2
weight,98,15,26,2
weight,98,15,27,2
weight,98,15,28,2
weight,98,15,29,2
weight,98,15,30,2
weight,98,15,31,2
weight,98,15,32,1
weight,98,15,33,1
weight,98,15,34,1
weight,98,15,35,1
weight,98,15,36,1
weight,98,15,37,1
weight,98,15,38,1
weight,98,15,39,1
weight,98,15,40,2
weight,98,15,41,2
weight,98,15,42,2
weight,98,15,43,2
weight,98,15,44,2
weight,98,15,45,2
weight,98,15,46,2
weight,98,15,47,2
weight,98,15,48,1
weight,98,15,49,1
weight,98,15,50,1
weight,98,15,51,1
weight,98,15,52,1
weight,98,15,53,1
weight,98,15,54,1
weight,98,15,55,1
weight,98,15,56,2
weight,98,15,57,2
weight,98,15,58,2
weight,98,15,59,2
weight,98,15,60,2
weight,98,15,61,2
weight,98,15,62,2
weight,98,15,63,2
scale,98,-1,0,1
scale,98,-1,1,0.5
scale,98,-1,2,1
scale,98,-1,3,0.5
scale,98,-1,4,1
scale,98,-1,5,0.5
scale,98,-1,6,1
scale,98,-1,7,0.5
scale,98,-1,8,1
scale,98,-1,9,0.5
scale,98,-1,10,1
scale,98,-1,11,0.5
scale,98,-1,12,1
scale,98,-1,13,0.5
scale,98,-1,14,1
scale,98,-1,15,0.5
scale,98,-1,16,1
scale,98,-1,17,0.5
scale,98,-1,18,1
scale,98,-1,19,0.5
scale,98,-1,20,1
scale,98,-1,21,0.5
scale,98,-1,22,1
scale,98,-1,23,0.5
scale,98,-1,24,1
scale,98,-1,25,0.5
scale,98,-1,26,1
scale,98,-1,27,0.5
scale,98,-1,28,1
scale,98,-1,29,0.5
scale,98,-1,30,1
scale,98,-1,31,0.5
# Large Tile 99 (row=6, col=3)
weight,99,0,0,1
weight,99,0,1,1
weight,99,0,2,1
weight,99,0,3,1
weight,99,0,4,1
weight,99,0,5,1
weight,99,0,6,1
weight,99,0,7,1
weight,99,0,8,2
weight,99,0,9,2
weight,99,0,10,2
weight,99,0,11,2
weight,99,0,12,2
weight,99,0,13,2
weight,99,0,14,2
weight,99,0,15,2
weight,99,0,16,1
weight,99,0,17,1
weight,99,0,18,1
weight,99,0,19,1
weight,99,0,20,1
weight,99,0,21,1
weight,99,0,22,1
weight,99,0,23,1
weight,99,0,24,2
weight,99,0,25,2
weight,99,0,26,2
weight,99,0,27,2
weight,99,0,28,2
weight,99,0,29,2
weight,99,0,30,2
weight,99,0,31,2
weight,99,0,32,1
weight,99,0,33,1
weight,99,0,34,1
weight,99,0,35,1
weight,99,0,36,1
weight,99,0,37,1
weight,99,0,38,1
weight,99,0,39,1
weight,99,0,40,2
weight,99,0,41,2
weight,99,0,42,2
weight,99,0,43,2
weight,99,0,44,2
weight,99,0,45,2
weight,99,0,46,2
weight,99,0,47,2
weight,99,0,48,1
weight,99,0,49,1
weight,99,0,50,1
weight,99,0,51,1
weight,99,0,52,1
weight,99,0,53,1
weight,99,0,54,1
weight,99,0,55,1
weight,99,0,56,2
weight,99,0,57,2
weight,99,0,58,2
weight,99,0,59,2
weight,99,0,60,2
weight,99,0,61,2
weight,99,0,62,2
weight,99,0,63,2
weight,99,1,0,1
weight,99,1,1,1
weight,99,1,2,1
weight,99,1,3,1
weight,99,1,4,1
weight,99,1,5,1
weight,99,1,6,1
weight,99,1,7,1
weight,99,1,8,2
weight,99,1,9,2
weight,99,1,10,2
weight,99,1,11,2
weight,99,1,12,2
weight,99,1,13,2
weight,99,1,14,2
weight,99,1,15,2
weight,99,1,16,1
weight,99,1,17,1
weight,99,1,18,1
weight,99,1,19,1
weight,99,1,20,1
weight,99,1,21,1
weight,99,1,22,1
weight,99,1,23,1
weight,99,1,24,2
weight,99,1,25,2
weight,99,1,26,2
weight,99,1,27,2
weight,99,1,28,2
weight,99,1,29,2
weight,99,1,30,2
weight,99,1,31,2
weight,99,1,32,1
weight,99,1,33,1
weight,99,1,34,1
weight,99,1,35,1
weight,99,1,36,1
weight,99,1,37,1
weight,99,1,38,1
weight,99,1,39,1
weight,99,1,40,2
weight,99,1,41,2
weight,99,1,42,2
weight,99,1,43,2
weight,99,1,44,2
weight,99,1,45,2
weight,99,1,46,2
weight,99,1,47,2
weight,99,1,48,1
weight,99,1,49,1
weight,99,1,50,1
weight,99,1,51,1
weight,99,1,52,1
weight,99,1,53,1
weight,99,1,54,1
weight,99,1,55,1
weight,99,1,56,2
weight,99,1,57,2
weight,99,1,58,2
weight,99,1,59,2
weight,99,1,60,2
weight,99,1,61,2
weight,99,1,62,2
weight,99,1,63,2
weight,99,2,0,1
weight,99,2,1,1
weight,99,2,2,1
weight,99,2,3,1
weight,99,2,4,1
weight,99,2,5,1
weight,99,2,6,1
weight,99,2,7,1
weight,99,2,8,2
weight,99,2,9,2
weight,99,2,10,2
weight,99,2,11,2
weight,99,2,12,2
weight,99,2,13,2
weight,99,2,14,2
weight,99,2,15,2
weight,99,2,16,1
weight,99,2,17,1
weight,99,2,18,1
weight,99,2,19,1
weight,99,2,20,1
weight,99,2,21,1
weight,99,2,22,1
weight,99,2,23,1
weight,99,2,24,2
weight,99,2,25,2
weight,99,2,26,2
weight,99,2,27,2
weight,99,2,28,2
weight,99,2,29,2
weight,99,2,30,2
weight,99,2,31,2
weight,99,2,32,1
weight,99,2,33,1
weight,99,2,34,1
weight,99,2,35,1
weight,99,2,36,1
weight,99,2,37,1
weight,99,2,38,1
weight,99,2,39,1
weight,99,2,40,2
weight,99,2,41,2
weight,99,2,42,2
weight,99,2,43,2
weight,99,2,44,2
weight,99,2,45,2
weight,99,2,46,2
weight,99,2,47,2
weight,99,2,48,1
weight,99,2,49,1
weight,99,2,50,1
weight,99,2,51,1
weight,99,2,52,1
weight,99,2,53,1
weight,99,2,54,1
weight,99,2,55,1
weight,99,2,56,2
weight,99,2,57,2
weight,99,2,58,2
weight,99,2,59,2
weight,99,2,60,2
weight,99,2,61,2
weight,99,2,62,2
weight,99,2,63,2
weight,99,3,0,1
weight,99,3,1,1
weight,99,3,2,1
weight,99,3,3,1
weight,99,3,4,1
weight,99,3,5,1
weight,99,3,6,1
weight,99,3,7,1
weight,99,3,8,2
weight,99,3,9,2
weight,99,3,10,2
weight,99,3,11,2
weight,99,3,12,2
weight,99,3,13,2
weight,99,3,14,2
weight,99,3,15,2
weight,99,3,16,1
weight,99,3,17,1
weight,99,3,18,1
weight,99,3,19,1
weight,99,3,20,1
weight,99,3,21,1
weight,99,3,22,1
weight,99,3,23,1
weight,99,3,24,2
weight,99,3,25,2
weight,99,3,26,2
weight,99,3,27,2
weight,99,3,28,2
weight,99,3,29,2
weight,99,3,30,2
weight,99,3,31,2
weight,99,3,32,1
weight,99,3,33,1
weight,99,3,34,1
weight,99,3,35,1
weight,99,3,36,1
weight,99,3,37,1
weight,99,3,38,1
weight,99,3,39,1
weight,99,3,40,2
weight,99,3,41,2
weight,99,3,42,2
weight,99,3,43,2
weight,99,3,44,2
weight,99,3,45,2
weight,99,3,46,2
weight,99,3,47,2
weight,99,3,48,1
weight,99,3,49,1
weight,99,3,50,1
weight,99,3,51,1
weight,99,3,52,1
weight,99,3,53,1
weight,99,3,54,1
weight,99,3,55,1
weight,99,3,56,2
weight,99,3,57,2
weight,99,3,58,2
weight,99,3,59,2
weight,99,3,60,2
weight,99,3,61,2
weight,99,3,62,2
weight,99,3,63,2
weight,99,4,0,1
weight,99,4,1,1
weight,99,4,2,1
weight,99,4,3,1
weight,99,4,4,1
weight,99,4,5,1
weight,99,4,6,1
weight,99,4,7,1
weight,99,4,8,2
weight,99,4,9,2
weight,99,4,10,2
weight,99,4,11,2
weight,99,4,12,2
weight,99,4,13,2
weight,99,4,14,2
weight,99,4,15,2
weight,99,4,16,1
weight,99,4,17,1
weight,99,4,18,1
weight,99,4,19,1
weight,99,4,20,1
weight,99,4,21,1
weight,99,4,22,1
weight,99,4,23,1
weight,99,4,24,2
weight,99,4,25,2
weight,99,4,26,2
weight,99,4,27,2
weight,99,4,28,2
weight,99,4,29,2
weight,99,4,30,2
weight,99,4,31,2
weight,99,4,32,1
weight,99,4,33,1
weight,99,4,34,1
weight,99,4,35,1
weight,99,4,36,1
weight,99,4,37,1
weight,99,4,38,1
weight,99,4,39,1
